[2026-06-01T17:40:00.935+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-01T17:40:00.987+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-06-01T17:26:00+00:00 [queued]>
[2026-06-01T17:40:00.999+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-06-01T17:26:00+00:00 [queued]>
[2026-06-01T17:40:01.000+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-06-01T17:40:03.471+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780331986.json to Snowflake stage
[2026-06-01T17:40:03.824+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780331998.json to Snowflake stage
[2026-06-01T17:40:04.201+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332010.json to Snowflake stage
[2026-06-01T17:40:04.539+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332023.json to Snowflake stage
[2026-06-01T17:40:04.876+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332035.json to Snowflake stage
[2026-06-01T17:40:05.234+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332047.json to Snowflake stage
[2026-06-01T17:40:05.585+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332060.json to Snowflake stage
[2026-06-01T17:40:05.936+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332071.json to Snowflake stage
[2026-06-01T17:40:06.283+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332095.json to Snowflake stage
[2026-06-01T17:40:06.633+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332112.json to Snowflake stage
[2026-06-01T17:40:07.026+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332123.json to Snowflake stage
[2026-06-01T17:40:09.149+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332136.json to Snowflake stage
[2026-06-01T17:40:09.670+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332148.json to Snowflake stage
[2026-06-01T17:40:10.394+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332159.json to Snowflake stage
[2026-06-01T17:40:10.737+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332189.json to Snowflake stage
[2026-06-01T17:40:11.194+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332201.json to Snowflake stage
[2026-06-01T17:40:11.783+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332213.json to Snowflake stage
[2026-06-01T17:40:12.183+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332227.json to Snowflake stage
[2026-06-01T17:40:12.529+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332245.json to Snowflake stage
[2026-06-01T17:40:12.923+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332262.json to Snowflake stage
[2026-06-01T17:40:13.270+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332276.json to Snowflake stage
[2026-06-01T17:40:13.629+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332287.json to Snowflake stage
[2026-06-01T17:40:13.971+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332300.json to Snowflake stage
[2026-06-01T17:40:14.338+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332312.json to Snowflake stage
[2026-06-01T17:40:14.693+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332325.json to Snowflake stage
[2026-06-01T17:40:15.059+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332339.json to Snowflake stage
[2026-06-01T17:40:15.402+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332351.json to Snowflake stage
[2026-06-01T17:40:15.752+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332363.json to Snowflake stage
[2026-06-01T17:40:16.095+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332376.json to Snowflake stage
[2026-06-01T17:40:16.468+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332388.json to Snowflake stage
[2026-06-01T17:40:16.868+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332400.json to Snowflake stage
[2026-06-01T17:40:17.209+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332412.json to Snowflake stage
[2026-06-01T17:40:17.552+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332427.json to Snowflake stage
[2026-06-01T17:40:17.890+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332444.json to Snowflake stage
[2026-06-01T17:40:18.102+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332461.json to Snowflake stage
[2026-06-01T17:40:18.621+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332478.json to Snowflake stage
[2026-06-01T17:40:18.984+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332495.json to Snowflake stage
[2026-06-01T17:40:19.325+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332512.json to Snowflake stage
[2026-06-01T17:40:19.691+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332531.json to Snowflake stage
[2026-06-01T17:40:20.040+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332551.json to Snowflake stage
[2026-06-01T17:40:20.386+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332567.json to Snowflake stage
[2026-06-01T17:40:20.738+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332584.json to Snowflake stage
[2026-06-01T17:40:21.096+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332604.json to Snowflake stage
[2026-06-01T17:40:21.437+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332621.json to Snowflake stage
[2026-06-01T17:40:21.775+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332638.json to Snowflake stage
[2026-06-01T17:40:22.115+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332653.json to Snowflake stage
[2026-06-01T17:40:22.465+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332693.json to Snowflake stage
[2026-06-01T17:40:22.804+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332707.json to Snowflake stage
[2026-06-01T17:40:23.146+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332723.json to Snowflake stage
[2026-06-01T17:40:23.489+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332740.json to Snowflake stage
[2026-06-01T17:40:23.827+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332756.json to Snowflake stage
[2026-06-01T17:40:24.271+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332774.json to Snowflake stage
[2026-06-01T17:40:24.613+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332789.json to Snowflake stage
[2026-06-01T17:40:25.034+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332801.json to Snowflake stage
[2026-06-01T17:40:25.518+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332817.json to Snowflake stage
[2026-06-01T17:40:25.908+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332834.json to Snowflake stage
[2026-06-01T17:40:26.246+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332851.json to Snowflake stage
[2026-06-01T17:40:26.640+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332867.json to Snowflake stage
[2026-06-01T17:40:26.987+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332883.json to Snowflake stage
[2026-06-01T17:40:27.326+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332898.json to Snowflake stage
[2026-06-01T17:40:27.662+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332915.json to Snowflake stage
[2026-06-01T17:40:27.999+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332932.json to Snowflake stage
[2026-06-01T17:40:28.333+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332950.json to Snowflake stage
[2026-06-01T17:40:28.674+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332965.json to Snowflake stage
[2026-06-01T17:40:29.055+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332979.json to Snowflake stage
[2026-06-01T17:40:29.394+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332997.json to Snowflake stage
[2026-06-01T17:40:29.737+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333013.json to Snowflake stage
[2026-06-01T17:40:30.102+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333028.json to Snowflake stage
[2026-06-01T17:40:30.442+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333043.json to Snowflake stage
[2026-06-01T17:40:30.783+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333060.json to Snowflake stage
[2026-06-01T17:40:31.150+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333075.json to Snowflake stage
[2026-06-01T17:40:31.493+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333096.json to Snowflake stage
[2026-06-01T17:40:31.828+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333118.json to Snowflake stage
[2026-06-01T17:40:32.388+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333135.json to Snowflake stage
[2026-06-01T17:40:32.741+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333151.json to Snowflake stage
[2026-06-01T17:40:33.153+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333168.json to Snowflake stage
[2026-06-01T17:40:33.526+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333183.json to Snowflake stage
[2026-06-01T17:40:33.865+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333198.json to Snowflake stage
[2026-06-01T17:40:34.206+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333213.json to Snowflake stage
[2026-06-01T17:40:34.545+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333229.json to Snowflake stage
[2026-06-01T17:40:34.889+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333245.json to Snowflake stage
[2026-06-01T17:40:35.226+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333257.json to Snowflake stage
[2026-06-01T17:40:35.562+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333269.json to Snowflake stage
[2026-06-01T17:40:35.895+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333281.json to Snowflake stage
[2026-06-01T17:40:36.238+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333293.json to Snowflake stage
[2026-06-01T17:40:36.578+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333305.json to Snowflake stage
[2026-06-01T17:40:36.914+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333317.json to Snowflake stage
[2026-06-01T17:40:37.259+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333329.json to Snowflake stage
[2026-06-01T17:40:37.600+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333342.json to Snowflake stage
[2026-06-01T17:40:37.936+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333358.json to Snowflake stage
[2026-06-01T17:40:38.276+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333375.json to Snowflake stage
[2026-06-01T17:40:38.610+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333389.json to Snowflake stage
[2026-06-01T17:40:38.952+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333406.json to Snowflake stage
[2026-06-01T17:40:39.290+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333419.json to Snowflake stage
[2026-06-01T17:40:39.637+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333431.json to Snowflake stage
[2026-06-01T17:40:39.974+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780331991.json to Snowflake stage
[2026-06-01T17:40:40.317+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332003.json to Snowflake stage
[2026-06-01T17:40:40.653+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332015.json to Snowflake stage
[2026-06-01T17:40:40.990+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332028.json to Snowflake stage
[2026-06-01T17:40:41.328+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332040.json to Snowflake stage
[2026-06-01T17:40:42.124+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332052.json to Snowflake stage
[2026-06-01T17:40:42.461+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332064.json to Snowflake stage
[2026-06-01T17:40:42.823+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332088.json to Snowflake stage
[2026-06-01T17:40:43.165+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332100.json to Snowflake stage
[2026-06-01T17:40:43.519+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332116.json to Snowflake stage
[2026-06-01T17:40:43.857+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332129.json to Snowflake stage
[2026-06-01T17:40:44.190+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332141.json to Snowflake stage
[2026-06-01T17:40:44.520+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332152.json to Snowflake stage
[2026-06-01T17:40:44.865+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332182.json to Snowflake stage
[2026-06-01T17:40:45.246+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332194.json to Snowflake stage
[2026-06-01T17:40:45.614+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332206.json to Snowflake stage
[2026-06-01T17:40:45.982+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332219.json to Snowflake stage
[2026-06-01T17:40:46.324+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332237.json to Snowflake stage
[2026-06-01T17:40:46.669+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332255.json to Snowflake stage
[2026-06-01T17:40:47.044+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332269.json to Snowflake stage
[2026-06-01T17:40:47.411+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332280.json to Snowflake stage
[2026-06-01T17:40:47.759+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332292.json to Snowflake stage
[2026-06-01T17:40:48.230+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332304.json to Snowflake stage
[2026-06-01T17:40:48.602+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332318.json to Snowflake stage
[2026-06-01T17:40:48.943+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332332.json to Snowflake stage
[2026-06-01T17:40:49.286+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332344.json to Snowflake stage
[2026-06-01T17:40:49.717+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332356.json to Snowflake stage
[2026-06-01T17:40:50.092+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332369.json to Snowflake stage
[2026-06-01T17:40:50.443+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332381.json to Snowflake stage
[2026-06-01T17:40:50.803+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332393.json to Snowflake stage
[2026-06-01T17:40:51.137+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332405.json to Snowflake stage
[2026-06-01T17:40:51.506+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332419.json to Snowflake stage
[2026-06-01T17:40:51.856+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332436.json to Snowflake stage
[2026-06-01T17:40:52.282+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332453.json to Snowflake stage
[2026-06-01T17:40:52.652+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332470.json to Snowflake stage
[2026-06-01T17:40:53.949+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332487.json to Snowflake stage
[2026-06-01T17:40:54.307+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332504.json to Snowflake stage
[2026-06-01T17:40:54.656+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332522.json to Snowflake stage
[2026-06-01T17:40:55.106+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332543.json to Snowflake stage
[2026-06-01T17:40:55.464+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332559.json to Snowflake stage
[2026-06-01T17:40:55.808+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332576.json to Snowflake stage
[2026-06-01T17:40:56.180+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332596.json to Snowflake stage
[2026-06-01T17:40:56.524+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332613.json to Snowflake stage
[2026-06-01T17:40:56.883+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332629.json to Snowflake stage
[2026-06-01T17:40:57.246+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332646.json to Snowflake stage
[2026-06-01T17:40:57.618+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332683.json to Snowflake stage
[2026-06-01T17:40:57.956+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332700.json to Snowflake stage
[2026-06-01T17:40:58.298+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332715.json to Snowflake stage
[2026-06-01T17:40:58.648+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332732.json to Snowflake stage
[2026-06-01T17:40:59.009+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332748.json to Snowflake stage
[2026-06-01T17:40:59.338+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332766.json to Snowflake stage
[2026-06-01T17:40:59.708+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332782.json to Snowflake stage
[2026-06-01T17:41:00.083+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332794.json to Snowflake stage
[2026-06-01T17:41:00.423+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332809.json to Snowflake stage
[2026-06-01T17:41:00.781+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332825.json to Snowflake stage
[2026-06-01T17:41:01.138+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332843.json to Snowflake stage
[2026-06-01T17:41:01.471+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332859.json to Snowflake stage
[2026-06-01T17:41:01.812+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332875.json to Snowflake stage
[2026-06-01T17:41:02.165+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332891.json to Snowflake stage
[2026-06-01T17:41:02.516+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332907.json to Snowflake stage
[2026-06-01T17:41:02.887+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332924.json to Snowflake stage
[2026-06-01T17:41:03.241+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332942.json to Snowflake stage
[2026-06-01T17:41:03.601+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332957.json to Snowflake stage
[2026-06-01T17:41:03.962+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332971.json to Snowflake stage
[2026-06-01T17:41:04.334+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332989.json to Snowflake stage
[2026-06-01T17:41:04.703+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333005.json to Snowflake stage
[2026-06-01T17:41:05.059+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333020.json to Snowflake stage
[2026-06-01T17:41:05.434+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333036.json to Snowflake stage
[2026-06-01T17:41:05.809+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333053.json to Snowflake stage
[2026-06-01T17:41:06.235+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333065.json to Snowflake stage
[2026-06-01T17:41:06.611+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333087.json to Snowflake stage
[2026-06-01T17:41:07.007+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333110.json to Snowflake stage
[2026-06-01T17:41:07.473+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333127.json to Snowflake stage
[2026-06-01T17:41:07.939+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333143.json to Snowflake stage
[2026-06-01T17:41:08.382+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333160.json to Snowflake stage
[2026-06-01T17:41:08.823+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333175.json to Snowflake stage
[2026-06-01T17:41:09.359+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333191.json to Snowflake stage
[2026-06-01T17:41:09.764+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333206.json to Snowflake stage
[2026-06-01T17:41:10.175+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333221.json to Snowflake stage
[2026-06-01T17:41:11.326+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333238.json to Snowflake stage
[2026-06-01T17:41:11.783+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333249.json to Snowflake stage
[2026-06-01T17:41:12.137+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333261.json to Snowflake stage
[2026-06-01T17:41:12.512+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333274.json to Snowflake stage
[2026-06-01T17:41:12.889+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333285.json to Snowflake stage
[2026-06-01T17:41:13.216+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333297.json to Snowflake stage
[2026-06-01T17:41:13.569+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333310.json to Snowflake stage
[2026-06-01T17:41:13.949+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333322.json to Snowflake stage
[2026-06-01T17:41:14.335+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333334.json to Snowflake stage
