[2026-06-01T17:53:23.285+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-01T17:53:23.371+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-06-01T17:47:00+00:00 [queued]>
[2026-06-01T17:53:23.392+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-06-01T17:47:00+00:00 [queued]>
[2026-06-01T17:53:23.398+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-06-01T17:53:26.458+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780331986.json to Snowflake stage
[2026-06-01T17:53:26.854+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780331998.json to Snowflake stage
[2026-06-01T17:53:27.224+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332010.json to Snowflake stage
[2026-06-01T17:53:27.589+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332023.json to Snowflake stage
[2026-06-01T17:53:27.953+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332035.json to Snowflake stage
[2026-06-01T17:53:28.321+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332047.json to Snowflake stage
[2026-06-01T17:53:28.679+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332060.json to Snowflake stage
[2026-06-01T17:53:29.038+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332071.json to Snowflake stage
[2026-06-01T17:53:29.413+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332095.json to Snowflake stage
[2026-06-01T17:53:29.776+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332112.json to Snowflake stage
[2026-06-01T17:53:30.259+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332123.json to Snowflake stage
[2026-06-01T17:53:30.651+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332136.json to Snowflake stage
[2026-06-01T17:53:31.192+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332148.json to Snowflake stage
[2026-06-01T17:53:31.546+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332159.json to Snowflake stage
[2026-06-01T17:53:31.903+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332189.json to Snowflake stage
[2026-06-01T17:53:32.299+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332201.json to Snowflake stage
[2026-06-01T17:53:32.668+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332213.json to Snowflake stage
[2026-06-01T17:53:33.029+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332227.json to Snowflake stage
[2026-06-01T17:53:33.384+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332245.json to Snowflake stage
[2026-06-01T17:53:33.739+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332262.json to Snowflake stage
[2026-06-01T17:53:34.101+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332276.json to Snowflake stage
[2026-06-01T17:53:34.455+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332287.json to Snowflake stage
[2026-06-01T17:53:34.814+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332300.json to Snowflake stage
[2026-06-01T17:53:35.172+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332312.json to Snowflake stage
[2026-06-01T17:53:35.541+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332325.json to Snowflake stage
[2026-06-01T17:53:35.899+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332339.json to Snowflake stage
[2026-06-01T17:53:36.262+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332351.json to Snowflake stage
[2026-06-01T17:53:36.623+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332363.json to Snowflake stage
[2026-06-01T17:53:36.989+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332376.json to Snowflake stage
[2026-06-01T17:53:37.344+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332388.json to Snowflake stage
[2026-06-01T17:53:37.698+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332400.json to Snowflake stage
[2026-06-01T17:53:38.063+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332412.json to Snowflake stage
[2026-06-01T17:53:38.422+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332427.json to Snowflake stage
[2026-06-01T17:53:38.775+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332444.json to Snowflake stage
[2026-06-01T17:53:39.137+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332461.json to Snowflake stage
[2026-06-01T17:53:39.500+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332478.json to Snowflake stage
[2026-06-01T17:53:39.857+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332495.json to Snowflake stage
[2026-06-01T17:53:40.217+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332512.json to Snowflake stage
[2026-06-01T17:53:40.586+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332531.json to Snowflake stage
[2026-06-01T17:53:40.964+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332551.json to Snowflake stage
[2026-06-01T17:53:41.346+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332567.json to Snowflake stage
[2026-06-01T17:53:41.730+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332584.json to Snowflake stage
[2026-06-01T17:53:42.112+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332604.json to Snowflake stage
[2026-06-01T17:53:42.513+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332621.json to Snowflake stage
[2026-06-01T17:53:42.896+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332638.json to Snowflake stage
[2026-06-01T17:53:43.260+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332653.json to Snowflake stage
[2026-06-01T17:53:43.619+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332693.json to Snowflake stage
[2026-06-01T17:53:43.975+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332707.json to Snowflake stage
[2026-06-01T17:53:44.335+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332723.json to Snowflake stage
[2026-06-01T17:53:44.701+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332740.json to Snowflake stage
[2026-06-01T17:53:45.069+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332756.json to Snowflake stage
[2026-06-01T17:53:45.444+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332774.json to Snowflake stage
[2026-06-01T17:53:45.807+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332789.json to Snowflake stage
[2026-06-01T17:53:46.172+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332801.json to Snowflake stage
[2026-06-01T17:53:46.530+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332817.json to Snowflake stage
[2026-06-01T17:53:46.903+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332834.json to Snowflake stage
[2026-06-01T17:53:47.305+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332851.json to Snowflake stage
[2026-06-01T17:53:47.670+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332867.json to Snowflake stage
[2026-06-01T17:53:48.034+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332883.json to Snowflake stage
[2026-06-01T17:53:48.395+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332898.json to Snowflake stage
[2026-06-01T17:53:48.754+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332915.json to Snowflake stage
[2026-06-01T17:53:49.113+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332932.json to Snowflake stage
[2026-06-01T17:53:49.483+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332950.json to Snowflake stage
[2026-06-01T17:53:49.850+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332965.json to Snowflake stage
[2026-06-01T17:53:50.198+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332979.json to Snowflake stage
[2026-06-01T17:53:50.561+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332997.json to Snowflake stage
[2026-06-01T17:53:50.922+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333013.json to Snowflake stage
[2026-06-01T17:53:51.283+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333028.json to Snowflake stage
[2026-06-01T17:53:51.640+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333043.json to Snowflake stage
[2026-06-01T17:53:52.001+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333060.json to Snowflake stage
[2026-06-01T17:53:52.386+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333075.json to Snowflake stage
[2026-06-01T17:53:52.747+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333096.json to Snowflake stage
[2026-06-01T17:53:53.104+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333118.json to Snowflake stage
[2026-06-01T17:53:53.464+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333135.json to Snowflake stage
[2026-06-01T17:53:53.832+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333151.json to Snowflake stage
[2026-06-01T17:53:54.205+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333168.json to Snowflake stage
[2026-06-01T17:53:54.571+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333183.json to Snowflake stage
[2026-06-01T17:53:54.935+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333198.json to Snowflake stage
[2026-06-01T17:53:55.299+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333213.json to Snowflake stage
[2026-06-01T17:53:55.677+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333229.json to Snowflake stage
[2026-06-01T17:53:56.041+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333245.json to Snowflake stage
[2026-06-01T17:53:56.402+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333257.json to Snowflake stage
[2026-06-01T17:53:56.768+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333269.json to Snowflake stage
[2026-06-01T17:53:57.132+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333281.json to Snowflake stage
[2026-06-01T17:53:57.492+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333293.json to Snowflake stage
[2026-06-01T17:53:57.868+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333305.json to Snowflake stage
[2026-06-01T17:53:58.249+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333317.json to Snowflake stage
[2026-06-01T17:53:58.614+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333329.json to Snowflake stage
[2026-06-01T17:53:58.971+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333342.json to Snowflake stage
[2026-06-01T17:53:59.329+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333358.json to Snowflake stage
[2026-06-01T17:53:59.684+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333375.json to Snowflake stage
[2026-06-01T17:54:00.040+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333389.json to Snowflake stage
[2026-06-01T17:54:00.407+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333406.json to Snowflake stage
[2026-06-01T17:54:00.766+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333419.json to Snowflake stage
[2026-06-01T17:54:01.131+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333431.json to Snowflake stage
[2026-06-01T17:54:01.507+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780331991.json to Snowflake stage
[2026-06-01T17:54:01.870+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332003.json to Snowflake stage
[2026-06-01T17:54:02.248+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332015.json to Snowflake stage
[2026-06-01T17:54:02.624+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332028.json to Snowflake stage
[2026-06-01T17:54:02.998+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332040.json to Snowflake stage
[2026-06-01T17:54:04.782+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332052.json to Snowflake stage
[2026-06-01T17:54:05.597+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332064.json to Snowflake stage
[2026-06-01T17:54:06.204+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332088.json to Snowflake stage
[2026-06-01T17:54:06.827+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332100.json to Snowflake stage
[2026-06-01T17:54:07.380+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332116.json to Snowflake stage
[2026-06-01T17:54:08.057+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332129.json to Snowflake stage
[2026-06-01T17:54:08.609+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332141.json to Snowflake stage
[2026-06-01T17:54:09.274+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332152.json to Snowflake stage
[2026-06-01T17:54:09.724+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332182.json to Snowflake stage
[2026-06-01T17:54:10.442+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332194.json to Snowflake stage
[2026-06-01T17:54:15.049+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332206.json to Snowflake stage
[2026-06-01T17:54:15.616+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332219.json to Snowflake stage
[2026-06-01T17:54:16.808+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332237.json to Snowflake stage
[2026-06-01T17:54:17.507+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332255.json to Snowflake stage
[2026-06-01T17:54:18.040+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332269.json to Snowflake stage
[2026-06-01T17:54:18.528+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332280.json to Snowflake stage
[2026-06-01T17:54:19.202+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332292.json to Snowflake stage
[2026-06-01T17:54:20.082+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332304.json to Snowflake stage
[2026-06-01T17:54:20.624+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332318.json to Snowflake stage
[2026-06-01T17:54:21.140+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332332.json to Snowflake stage
[2026-06-01T17:54:20.711+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332344.json to Snowflake stage
[2026-06-01T17:54:21.233+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332356.json to Snowflake stage
[2026-06-01T17:54:24.787+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332369.json to Snowflake stage
[2026-06-01T17:54:25.372+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332381.json to Snowflake stage
[2026-06-01T17:54:26.140+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332393.json to Snowflake stage
[2026-06-01T17:54:26.750+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332405.json to Snowflake stage
[2026-06-01T17:54:27.491+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332419.json to Snowflake stage
[2026-06-01T17:54:27.863+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332436.json to Snowflake stage
[2026-06-01T17:54:28.226+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332453.json to Snowflake stage
[2026-06-01T17:54:28.584+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332470.json to Snowflake stage
[2026-06-01T17:54:28.946+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332487.json to Snowflake stage
[2026-06-01T17:54:29.481+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332504.json to Snowflake stage
[2026-06-01T17:54:29.833+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332522.json to Snowflake stage
[2026-06-01T17:54:30.183+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332543.json to Snowflake stage
[2026-06-01T17:54:30.759+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332559.json to Snowflake stage
[2026-06-01T17:54:31.311+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332576.json to Snowflake stage
[2026-06-01T17:54:31.722+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332596.json to Snowflake stage
[2026-06-01T17:54:32.352+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332613.json to Snowflake stage
[2026-06-01T17:54:33.246+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332629.json to Snowflake stage
[2026-06-01T17:54:33.632+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332646.json to Snowflake stage
[2026-06-01T17:54:34.006+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332683.json to Snowflake stage
[2026-06-01T17:54:34.393+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332700.json to Snowflake stage
[2026-06-01T17:54:35.001+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332715.json to Snowflake stage
[2026-06-01T17:54:35.947+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332732.json to Snowflake stage
[2026-06-01T17:54:36.503+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332748.json to Snowflake stage
[2026-06-01T17:54:36.900+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332766.json to Snowflake stage
[2026-06-01T17:54:37.256+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332782.json to Snowflake stage
[2026-06-01T17:54:37.612+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332794.json to Snowflake stage
[2026-06-01T17:54:37.964+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332809.json to Snowflake stage
[2026-06-01T17:54:38.326+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332825.json to Snowflake stage
[2026-06-01T17:54:38.681+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332843.json to Snowflake stage
[2026-06-01T17:54:39.087+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332859.json to Snowflake stage
[2026-06-01T17:54:39.517+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332875.json to Snowflake stage
[2026-06-01T17:54:40.065+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332891.json to Snowflake stage
[2026-06-01T17:54:40.509+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332907.json to Snowflake stage
[2026-06-01T17:54:40.988+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332924.json to Snowflake stage
[2026-06-01T17:54:41.465+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332942.json to Snowflake stage
[2026-06-01T17:54:41.911+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332957.json to Snowflake stage
[2026-06-01T17:54:42.287+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332971.json to Snowflake stage
[2026-06-01T17:54:42.636+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780332989.json to Snowflake stage
[2026-06-01T17:54:42.986+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333005.json to Snowflake stage
[2026-06-01T17:54:43.768+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333020.json to Snowflake stage
[2026-06-01T17:54:44.171+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333036.json to Snowflake stage
[2026-06-01T17:54:44.695+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333053.json to Snowflake stage
[2026-06-01T17:54:45.097+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333065.json to Snowflake stage
[2026-06-01T17:54:45.465+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333087.json to Snowflake stage
[2026-06-01T17:54:46.074+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333110.json to Snowflake stage
[2026-06-01T17:54:46.439+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333127.json to Snowflake stage
[2026-06-01T17:54:46.787+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333143.json to Snowflake stage
[2026-06-01T17:54:47.155+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333160.json to Snowflake stage
[2026-06-01T17:54:47.680+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333175.json to Snowflake stage
[2026-06-01T17:54:48.096+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333191.json to Snowflake stage
[2026-06-01T17:54:48.452+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333206.json to Snowflake stage
[2026-06-01T17:54:48.800+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333221.json to Snowflake stage
[2026-06-01T17:54:49.242+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333238.json to Snowflake stage
[2026-06-01T17:54:50.096+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333249.json to Snowflake stage
[2026-06-01T17:54:52.109+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333261.json to Snowflake stage
[2026-06-01T17:54:52.480+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333274.json to Snowflake stage
[2026-06-01T17:54:52.841+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333285.json to Snowflake stage
[2026-06-01T17:54:53.194+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333297.json to Snowflake stage
[2026-06-01T17:54:53.547+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333310.json to Snowflake stage
[2026-06-01T17:54:53.914+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333322.json to Snowflake stage
[2026-06-01T17:54:54.305+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780333334.json to Snowflake stage
