[2026-05-30T18:46:25.097+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-05-30T18:46:25.146+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-05-30T18:32:00+00:00 [queued]>
[2026-05-30T18:46:25.159+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-05-30T18:32:00+00:00 [queued]>
[2026-05-30T18:46:25.160+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-05-30T18:46:28.304+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158375.json to Snowflake stage
[2026-05-30T18:46:28.653+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158387.json to Snowflake stage
[2026-05-30T18:46:28.991+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158400.json to Snowflake stage
[2026-05-30T18:46:29.328+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158413.json to Snowflake stage
[2026-05-30T18:46:29.671+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158431.json to Snowflake stage
[2026-05-30T18:46:30.008+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158455.json to Snowflake stage
[2026-05-30T18:46:30.353+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158469.json to Snowflake stage
[2026-05-30T18:46:30.704+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158486.json to Snowflake stage
[2026-05-30T18:46:31.044+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158502.json to Snowflake stage
[2026-05-30T18:46:31.396+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158513.json to Snowflake stage
[2026-05-30T18:46:31.773+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158527.json to Snowflake stage
[2026-05-30T18:46:32.104+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158541.json to Snowflake stage
[2026-05-30T18:46:32.504+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158557.json to Snowflake stage
[2026-05-30T18:46:32.838+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158572.json to Snowflake stage
[2026-05-30T18:46:33.170+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158584.json to Snowflake stage
[2026-05-30T18:46:33.514+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158595.json to Snowflake stage
[2026-05-30T18:46:33.853+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158612.json to Snowflake stage
[2026-05-30T18:46:34.194+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158624.json to Snowflake stage
[2026-05-30T18:46:34.523+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158641.json to Snowflake stage
[2026-05-30T18:46:34.852+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158656.json to Snowflake stage
[2026-05-30T18:46:35.182+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158671.json to Snowflake stage
[2026-05-30T18:46:35.528+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158686.json to Snowflake stage
[2026-05-30T18:46:35.931+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158698.json to Snowflake stage
[2026-05-30T18:46:36.275+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158712.json to Snowflake stage
[2026-05-30T18:46:36.611+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158727.json to Snowflake stage
[2026-05-30T18:46:36.939+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158742.json to Snowflake stage
[2026-05-30T18:46:37.272+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158753.json to Snowflake stage
[2026-05-30T18:46:37.618+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158763.json to Snowflake stage
[2026-05-30T18:46:37.974+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158774.json to Snowflake stage
[2026-05-30T18:46:38.307+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158788.json to Snowflake stage
[2026-05-30T18:46:38.638+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158801.json to Snowflake stage
[2026-05-30T18:46:38.987+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158813.json to Snowflake stage
[2026-05-30T18:46:39.328+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158826.json to Snowflake stage
[2026-05-30T18:46:39.670+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158839.json to Snowflake stage
[2026-05-30T18:46:40.007+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158853.json to Snowflake stage
[2026-05-30T18:46:40.337+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158867.json to Snowflake stage
[2026-05-30T18:46:40.697+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158881.json to Snowflake stage
[2026-05-30T18:46:41.023+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158896.json to Snowflake stage
[2026-05-30T18:46:41.362+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158909.json to Snowflake stage
[2026-05-30T18:46:41.707+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158921.json to Snowflake stage
[2026-05-30T18:46:42.133+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158936.json to Snowflake stage
[2026-05-30T18:46:42.470+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158949.json to Snowflake stage
[2026-05-30T18:46:43.349+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158964.json to Snowflake stage
[2026-05-30T18:46:43.848+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158982.json to Snowflake stage
[2026-05-30T18:46:46.293+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158997.json to Snowflake stage
[2026-05-30T18:46:46.747+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159011.json to Snowflake stage
[2026-05-30T18:46:47.591+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159022.json to Snowflake stage
[2026-05-30T18:46:48.702+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159034.json to Snowflake stage
[2026-05-30T18:46:49.108+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159048.json to Snowflake stage
[2026-05-30T18:46:49.992+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159062.json to Snowflake stage
[2026-05-30T18:46:50.485+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159079.json to Snowflake stage
[2026-05-30T18:46:50.850+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159091.json to Snowflake stage
[2026-05-30T18:46:51.207+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159103.json to Snowflake stage
[2026-05-30T18:46:51.599+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159114.json to Snowflake stage
[2026-05-30T18:46:51.964+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159128.json to Snowflake stage
[2026-05-30T18:46:52.890+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159143.json to Snowflake stage
[2026-05-30T18:46:56.120+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159158.json to Snowflake stage
[2026-05-30T18:46:56.473+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159173.json to Snowflake stage
[2026-05-30T18:46:56.825+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159189.json to Snowflake stage
[2026-05-30T18:46:57.167+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159203.json to Snowflake stage
[2026-05-30T18:46:57.507+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159214.json to Snowflake stage
[2026-05-30T18:46:57.853+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159229.json to Snowflake stage
[2026-05-30T18:46:58.192+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159243.json to Snowflake stage
[2026-05-30T18:46:59.029+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159256.json to Snowflake stage
[2026-05-30T18:46:59.373+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159268.json to Snowflake stage
[2026-05-30T18:46:59.708+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159283.json to Snowflake stage
[2026-05-30T18:47:00.040+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159298.json to Snowflake stage
[2026-05-30T18:47:00.373+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159311.json to Snowflake stage
[2026-05-30T18:47:00.713+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159324.json to Snowflake stage
[2026-05-30T18:47:01.045+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159337.json to Snowflake stage
[2026-05-30T18:47:01.396+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159349.json to Snowflake stage
[2026-05-30T18:47:01.752+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159360.json to Snowflake stage
[2026-05-30T18:47:02.106+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159373.json to Snowflake stage
[2026-05-30T18:47:02.455+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159387.json to Snowflake stage
[2026-05-30T18:47:02.790+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159400.json to Snowflake stage
[2026-05-30T18:47:03.126+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159412.json to Snowflake stage
[2026-05-30T18:47:03.485+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159423.json to Snowflake stage
[2026-05-30T18:47:03.926+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159436.json to Snowflake stage
[2026-05-30T18:47:04.282+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159447.json to Snowflake stage
[2026-05-30T18:47:04.630+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159457.json to Snowflake stage
[2026-05-30T18:47:05.037+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159470.json to Snowflake stage
[2026-05-30T18:47:05.428+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159484.json to Snowflake stage
[2026-05-30T18:47:05.843+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159498.json to Snowflake stage
[2026-05-30T18:47:06.236+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159510.json to Snowflake stage
[2026-05-30T18:47:06.640+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159523.json to Snowflake stage
[2026-05-30T18:47:06.988+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159538.json to Snowflake stage
[2026-05-30T18:47:07.460+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159548.json to Snowflake stage
[2026-05-30T18:47:07.804+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159559.json to Snowflake stage
[2026-05-30T18:47:08.166+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159569.json to Snowflake stage
[2026-05-30T18:47:08.647+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159579.json to Snowflake stage
[2026-05-30T18:47:09.236+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159590.json to Snowflake stage
[2026-05-30T18:47:09.576+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159600.json to Snowflake stage
[2026-05-30T18:47:09.913+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159610.json to Snowflake stage
[2026-05-30T18:47:10.415+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159621.json to Snowflake stage
[2026-05-30T18:47:10.765+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159632.json to Snowflake stage
[2026-05-30T18:47:11.106+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159643.json to Snowflake stage
[2026-05-30T18:47:11.448+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159652.json to Snowflake stage
[2026-05-30T18:47:11.787+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159663.json to Snowflake stage
[2026-05-30T18:47:12.194+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159674.json to Snowflake stage
[2026-05-30T18:47:12.667+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159685.json to Snowflake stage
[2026-05-30T18:47:15.251+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159696.json to Snowflake stage
[2026-05-30T18:47:16.510+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159706.json to Snowflake stage
[2026-05-30T18:47:23.983+0000] {connectionpool.py:824} WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))': /ou3u1000-s/tables/2717716497/1780159716.json.gz
[2026-05-30T18:47:25.104+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159716.json to Snowflake stage
[2026-05-30T18:47:25.459+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159727.json to Snowflake stage
[2026-05-30T18:47:25.835+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160074.json to Snowflake stage
[2026-05-30T18:47:26.587+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160088.json to Snowflake stage
[2026-05-30T18:47:26.956+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160100.json to Snowflake stage
[2026-05-30T18:47:27.315+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160112.json to Snowflake stage
[2026-05-30T18:47:27.679+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160125.json to Snowflake stage
[2026-05-30T18:47:28.045+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160136.json to Snowflake stage
[2026-05-30T18:47:28.380+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160146.json to Snowflake stage
[2026-05-30T18:47:28.807+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160157.json to Snowflake stage
[2026-05-30T18:47:29.624+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160169.json to Snowflake stage
[2026-05-30T18:47:30.029+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160179.json to Snowflake stage
[2026-05-30T18:47:30.386+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160191.json to Snowflake stage
[2026-05-30T18:47:30.781+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160202.json to Snowflake stage
[2026-05-30T18:47:31.150+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160213.json to Snowflake stage
[2026-05-30T18:47:31.563+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160225.json to Snowflake stage
[2026-05-30T18:47:31.945+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160237.json to Snowflake stage
[2026-05-30T18:47:32.320+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160248.json to Snowflake stage
[2026-05-30T18:47:32.683+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160257.json to Snowflake stage
[2026-05-30T18:47:33.102+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160267.json to Snowflake stage
[2026-05-30T18:47:33.461+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160276.json to Snowflake stage
[2026-05-30T18:47:33.831+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160287.json to Snowflake stage
[2026-05-30T18:47:34.213+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160298.json to Snowflake stage
[2026-05-30T18:47:34.617+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160308.json to Snowflake stage
[2026-05-30T18:47:35.003+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160322.json to Snowflake stage
[2026-05-30T18:47:35.413+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160334.json to Snowflake stage
[2026-05-30T18:47:35.804+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160344.json to Snowflake stage
[2026-05-30T18:47:36.188+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160353.json to Snowflake stage
[2026-05-30T18:47:36.563+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160363.json to Snowflake stage
[2026-05-30T18:47:37.031+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160373.json to Snowflake stage
[2026-05-30T18:47:37.397+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780160383.json to Snowflake stage
[2026-05-30T18:47:37.768+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158380.json to Snowflake stage
[2026-05-30T18:47:38.136+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158391.json to Snowflake stage
[2026-05-30T18:47:38.489+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158405.json to Snowflake stage
[2026-05-30T18:47:38.852+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158423.json to Snowflake stage
[2026-05-30T18:47:39.253+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158447.json to Snowflake stage
[2026-05-30T18:47:39.701+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158462.json to Snowflake stage
[2026-05-30T18:47:40.067+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158479.json to Snowflake stage
[2026-05-30T18:47:40.437+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158495.json to Snowflake stage
[2026-05-30T18:47:40.816+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158506.json to Snowflake stage
[2026-05-30T18:47:41.161+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158520.json to Snowflake stage
[2026-05-30T18:47:41.549+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158534.json to Snowflake stage
[2026-05-30T18:47:41.934+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158550.json to Snowflake stage
[2026-05-30T18:47:42.314+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158563.json to Snowflake stage
[2026-05-30T18:47:42.694+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158577.json to Snowflake stage
[2026-05-30T18:47:43.066+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158588.json to Snowflake stage
[2026-05-30T18:47:43.454+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158605.json to Snowflake stage
[2026-05-30T18:47:43.833+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158617.json to Snowflake stage
[2026-05-30T18:47:44.817+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158634.json to Snowflake stage
[2026-05-30T18:47:45.185+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158648.json to Snowflake stage
[2026-05-30T18:47:45.564+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158663.json to Snowflake stage
[2026-05-30T18:47:45.903+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158678.json to Snowflake stage
[2026-05-30T18:47:46.239+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158691.json to Snowflake stage
[2026-05-30T18:47:46.563+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158704.json to Snowflake stage
[2026-05-30T18:47:46.898+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158719.json to Snowflake stage
[2026-05-30T18:47:47.227+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158734.json to Snowflake stage
[2026-05-30T18:47:47.565+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158746.json to Snowflake stage
[2026-05-30T18:47:47.904+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158756.json to Snowflake stage
[2026-05-30T18:47:48.205+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158766.json to Snowflake stage
[2026-05-30T18:47:48.556+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158780.json to Snowflake stage
[2026-05-30T18:47:48.910+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158794.json to Snowflake stage
[2026-05-30T18:47:49.272+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158807.json to Snowflake stage
[2026-05-30T18:47:49.606+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158819.json to Snowflake stage
[2026-05-30T18:47:50.362+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158832.json to Snowflake stage
[2026-05-30T18:47:50.713+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158845.json to Snowflake stage
[2026-05-30T18:47:51.076+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158859.json to Snowflake stage
[2026-05-30T18:47:51.504+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158874.json to Snowflake stage
[2026-05-30T18:47:52.116+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158888.json to Snowflake stage
[2026-05-30T18:47:52.469+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158902.json to Snowflake stage
[2026-05-30T18:47:52.870+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158914.json to Snowflake stage
[2026-05-30T18:47:53.244+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158929.json to Snowflake stage
[2026-05-30T18:47:53.596+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158942.json to Snowflake stage
[2026-05-30T18:47:54.049+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158956.json to Snowflake stage
[2026-05-30T18:47:54.481+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158975.json to Snowflake stage
[2026-05-30T18:47:54.866+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780158989.json to Snowflake stage
[2026-05-30T18:47:55.265+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159003.json to Snowflake stage
[2026-05-30T18:47:55.673+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159015.json to Snowflake stage
[2026-05-30T18:47:56.040+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159026.json to Snowflake stage
[2026-05-30T18:47:56.423+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1780159041.json to Snowflake stage
